source_model,feature_id,aggregation,pr_auc,failure_prevalence,normalized_pr_effect,effect_to_variability,null_mean,null_sd,p_maxT_across_features_and_aggregations,pass_mean_score,fail_mean_score,activation_support,mean_active_fraction,task_activation_entropy,decoder_base_norm,decoder_merged_norm,decoder_base_specificity,base_contribution_mean,merged_contribution_mean,first_p95_position_mean,first_quarter_activation_mean,second_quarter_activation_mean
deepseek_merged,11345,max,0.4521476514578172,0.26573426573426573,0.2538772776996939,5.598288917201355,0.2880241274833679,0.029316723346710205,0.9800995024875622,0.030109195038676262,0.16444720327854156,32,0.011000428348779678,0.5334840210855191,0.711456835269928,0.7027289867401123,0.5030858516693115,-1.0403850211742076,-0.4968415129896498,0.250774085521698,0.0020320499315857887,0.0022622232791036367
deepseek_merged,12993,max,0.44895739096263837,0.26573426573426573,0.2495324467395932,5.073255573201822,0.2879321575164795,0.03173999860882759,0.9800995024875622,0.13630472123622894,0.34034445881843567,47,0.0916353091597557,0.617393739082136,0.7137755751609802,0.7003740668296814,0.5047383904457092,-0.3449935395751988,-0.832707951815199,0.29668691754341125,0.024987611919641495,0.02379963919520378
deepseek_merged,12558,max,0.4496550445701722,0.26573426573426573,0.25048258450985356,5.043639840768094,0.28690725564956665,0.03226792439818382,0.9800995024875622,0.1647631675004959,0.4389135539531708,48,0.09843314439058304,0.657598978168101,0.7006016969680786,0.7135521173477173,0.4954211413860321,-0.28830086566734964,-0.9029617278277462,0.31055524945259094,0.03862969949841499,0.03423317149281502
deepseek_merged,11514,max,0.4496774614319831,0.26573426573426573,0.2505131141407008,4.744660171252204,0.28817248344421387,0.03403931483626366,0.9800995024875622,0.07578643411397934,0.25073397159576416,45,0.049901433289051056,0.562795920331777,0.7091464996337891,0.7050609588623047,0.5014444589614868,-0.62618057062923,-0.6906418265812418,0.2897237539291382,0.014165121130645275,0.009861870668828487
deepseek_merged,9413,max,0.44861962935508776,0.26573426573426573,0.2490724475978814,4.7084612722177,0.28847765922546387,0.03401150554418564,0.9800995024875622,0.09541388601064682,0.28862133622169495,45,0.04123212397098541,0.5124773136343416,0.7049511075019836,0.7092562913894653,0.49847784638404846,-0.7107372549018929,-0.6103917872386517,0.3465563952922821,0.011622882448136806,0.014882199466228485
deepseek_merged,8020,max,0.450322977663943,0.26573426573426573,0.25139224577089386,4.599530812741251,0.28635433316230774,0.03564900532364845,0.9800995024875622,0.10740869492292404,0.3087449371814728,53,0.03499928116798401,0.6101336351579527,0.8864312171936035,0.4628601372241974,0.6569606065750122,-0.7420302624083789,-0.39912528047547263,0.303973525762558,0.007482526823878288,0.006765391211956739
deepseek_merged,12894,max,0.4494574420705168,0.26573426573426573,0.2502134687246086,3.7956145528373,0.2908843159675598,0.041777968406677246,0.9800995024875622,2.0945067405700684,2.3918778896331787,143,0.8717918992042542,0.9248106603726133,0.7006452679634094,0.7135099172592163,0.4954514503479004,0.6825185330289387,0.07559589333156311,0.3248465657234192,0.7296270728111267,0.8706203699111938
deepseek_merged,4672,max,0.4516917647161728,0.26573426573426573,0.25325640337535915,3.696646149557026,0.2929769456386566,0.04293478652834892,0.9800995024875622,2.3416857719421387,2.951084613800049,143,0.8946075439453125,0.9194015656782202,0.7420915365219116,0.6702985763549805,0.5254154205322266,0.6349659012152783,0.35350941979386613,0.27959272265434265,1.0545785427093506,0.9390571713447571
deepseek_merged,940,max,0.4452702200665375,0.26573426573426573,0.24451087113823677,6.147287227949323,0.2849564254283905,0.02607879601418972,0.9850746268656716,0.014262950979173183,0.1363159418106079,19,0.00667317071929574,0.45444293764299803,0.7140639424324036,0.7000810503959656,0.5049439668655396,-1.1362411167736464,-0.2873163587505771,0.3599734604358673,0.0009631543653085828,0.0025150729343295097
deepseek_merged,13517,max,0.4479727414375858,0.26573426573426573,0.24819144786261688,5.869659031303713,0.2845863997936249,0.02783576026558876,0.9850746268656716,0.037895042449235916,0.1760796755552292,30,0.027479758486151695,0.541224200217684,0.7043138146400452,0.7098884582519531,0.49802908301353455,-0.6396798650138207,-0.39743364240538076,0.3422565460205078,0.003437026869505644,0.003753397846594453
deepseek_merged,156,max,0.4476697088825235,0.26573426573426573,0.24777874638286534,5.8386615276758915,0.28689563274383545,0.027536118403077126,0.9850746268656716,0.031577467918395996,0.15019825100898743,27,0.014005407691001892,0.48086804329601973,0.7082077860832214,0.7060034275054932,0.5007793307304382,-0.7001661950930098,-0.7077736224688537,0.46058282256126404,0.002062204061076045,0.0008666491485200822
deepseek_merged,5562,max,0.44588738364856795,0.26573426573426573,0.24535138915947827,5.734822972021765,0.28638702630996704,0.027812618762254715,0.9850746268656716,0.04273480176925659,0.1953137367963791,31,0.026414398103952408,0.5345600753101922,0.7069512009620667,0.7072619795799255,0.49989011883735657,-0.8446091553437355,-0.48140536466567263,0.23267917335033417,0.010595536790788174,0.006725731305778027
deepseek_merged,10602,max,0.44695158286167913,0.26573426573426573,0.2468007271354297,3.618868868289477,0.2930487096309662,0.042527906596660614,0.9850746268656716,2.176464557647705,2.5055696964263916,141,0.868775486946106,0.9272052382313628,0.7104248404502869,0.7037726640701294,0.5023519396781921,0.44088453995958593,0.3097169797517894,0.24451903998851776,0.9390093684196472,0.8623226284980774
deepseek_merged,11974,p99,0.4465734922407576,0.26573426573426573,0.24628580371836511,3.5043269091416174,0.2938314378261566,0.04358673468232155,0.9850746268656716,1.2103790044784546,1.3907994031906128,143,0.853362500667572,0.9219202648250069,0.7882103323936462,0.6154055595397949,0.5615569949150085,0.3998494839249938,0.0723318667848861,0.3205176293849945,0.46967843174934387,0.5182574987411499
deepseek_merged,16365,p99,0.4442934250537609,0.26573426573426573,0.24318056935893154,3.4569082426574504,0.2964254319667816,0.042774636298418045,0.9850746268656716,2.580280303955078,2.804877281188965,143,0.9198183417320251,0.9354916030528995,0.7215525507926941,0.6923598647117615,0.5103233456611633,0.7079652657471079,0.34394146623209143,0.22772659361362457,1.2217963933944702,1.2360702753067017
deepseek_merged,255,max,0.4424656001257832,0.26573426573426573,0.24069124588559043,5.863567075749171,0.28604215383529663,0.026677167043089867,0.9900497512437811,0.0326213464140892,0.17052939534187317,28,0.01652872934937477,0.4739382157921674,0.7058510780334473,0.7083595991134644,0.4991131126880646,-0.7695971726245772,-0.361340140506105,0.3873245418071747,0.0019667099695652723,0.002770863939076662
deepseek_merged,9780,max,0.44353809751531836,0.26573426573426573,0.24215188518752884,5.566513016604522,0.28636130690574646,0.02823614329099655,0.9900497512437811,0.03955962881445885,0.15546441078186035,34,0.015697918832302094,0.5727104341134915,0.706398069858551,0.7078148722648621,0.4994990825653076,-0.9593561198804286,-0.25519931471707674,0.38224607706069946,0.0034212602768093348,0.0034964634105563164
deepseek_merged,14811,max,0.44234502124195607,0.26573426573426573,0.24052702892952113,5.403302233237378,0.28709328174591064,0.028732746839523315,0.9900497512437811,0.026603875681757927,0.1584823578596115,25,0.013843031600117683,0.5269337543459419,0.7090778350830078,0.7051297426223755,0.5013958811759949,-1.145659791832527,-0.3595373972624532,0.4039134085178375,0.0024921412114053965,0.0018652350408956409
deepseek_merged,6673,max,0.4421656077205276,0.26573426573426573,0.2402826848003376,5.352038060635253,0.2876521050930023,0.02887002006173134,0.9900497512437811,0.041601188480854034,0.18282242119312286,31,0.017296792939305305,0.5519330625604056,0.7047034502029419,0.7095019221305847,0.49830350279808044,-0.8456121322127504,-0.4441008628687005,0.2582751214504242,0.0030325548723340034,0.005164264235645533
deepseek_merged,3841,max,0.44367502293960487,0.26573426573426573,0.24233836457489044,5.293021990091279,0.2872410714626312,0.02955474890768528,0.9900497512437811,0.04171566665172577,0.19834408164024353,33,0.03113211877644062,0.53516317046976,0.70954829454422,0.7046570181846619,0.5017293095588684,-0.8321317744659128,-0.3252807888614546,0.3268981873989105,0.00561424670740962,0.008504380472004414
deepseek_merged,4039,max,0.4422775144156337,0.26573426573426573,0.24043509106129157,5.119284917357576,0.2856346368789673,0.030598565936088562,0.9900497512437811,0.07256947457790375,0.2607739567756653,41,0.022107305005192757,0.5948770647340865,0.6972582936286926,0.7168202996253967,0.493083119392395,-0.807290187166784,-0.5830666980323316,0.2752193510532379,0.005451264791190624,0.004052591510117054
deepseek_merged,14704,max,0.44253294144854943,0.26573426573426573,0.24078295835373875,5.111058647310361,0.28553202748298645,0.030717892572283745,0.9900497512437811,0.06250929832458496,0.20776119828224182,35,0.023870030418038368,0.5962460344410002,0.7044304013252258,0.7097727060317993,0.49811118841171265,-0.7383400904788622,-0.48890806552500665,0.26737046241760254,0.0069749364629387856,0.004761488642543554
deepseek_merged,7528,p95,0.4434970894215202,0.26573426573426573,0.2420960360693085,3.5712488743226865,0.2933724820613861,0.0420369915664196,0.9900497512437811,1.7296209335327148,1.907558798789978,143,0.923644483089447,0.9386306646177819,0.698255717754364,0.715848445892334,0.4937795400619507,0.7795442117971204,0.034695116413433466,0.3278753161430359,0.9220160841941833,0.9469277858734131
deepseek_merged,9881,mean,0.43408375250480513,0.26573426573426573,0.22927596769702033,7.787526434699852,0.28106755018234253,0.01964888907968998,0.9950248756218906,1.1367616934876423e-05,0.0007644874858669937,10,0.0015366757288575172,0.3701200647528214,0.7090749144554138,0.7051339149475098,0.5013933181762695,-1.4695853563570302,-0.0775624501205033,nan,0.00014801917131990194,0.0002554283128120005
deepseek_merged,2589,mean,0.43700772911299224,0.26573426573426573,0.23325814536340847,7.033838268824004,0.28137099742889404,0.022126872092485428,0.9950248756218906,2.4678649424458854e-05,0.002929326146841049,12,0.003973349928855896,0.42553135767920713,0.7109917998313904,0.7032011151313782,0.5027544498443604,-1.3346745505444504,-0.2468943745021367,0.21111111342906952,0.0004372944822534919,0.0018441829597577453
deepseek_merged,2270,max,0.44026315416842965,0.26573426573426573,0.23769172424843277,6.020118424146889,0.28578081727027893,0.02566102333366871,0.9950248756218906,0.04280911013484001,0.17479324340820312,31,0.018545977771282196,0.45996412947343557,0.6998008489608765,0.7143378853797913,0.49486008286476135,-0.9378306066599013,-0.26255782862544125,0.36568716168403625,0.0051497514359653,0.004831704776734114
deepseek_merged,15890,max,0.4367709544011873,0.26573426573426573,0.2329356807559027,5.62077174527346,0.28562140464782715,0.026891233399510384,0.9950248756218906,0.035487085580825806,0.21168385446071625,29,0.01569749228656292,0.4234162370467614,0.7109962701797485,0.7031953930854797,0.5027580261230469,-0.8382650445434746,-0.4509920410463974,0.18957680463790894,0.005522449966520071,0.002049446338787675
